Z,A,E0,ThetaDeg,nu,cross,error,dataSet,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),normalization,normError,normCross,normCrossError,nu_elastic,Ex,R,Veff,Eeff,Eprime,Eprime_eff,F2foc,Q2,Q2eff,q3momt_squared,q3momt,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center,RL_fortran_qvcenter_nu,RT_fortran_qvcenter_nu,RL_fortran_qvdata_nu,RT_fortran_qvdata_nu,RL_fortran_qvcenter_ex,RT_fortran_qvcenter_ex,RL_fortran_qvdata_ex,RT_fortran_qvdata_ex,RL_fortran_q2center_nu,RT_fortran_q2center_nu,RL_fortran_q2data_nu,RT_fortran_q2data_nu,RL_fortran_q2center_ex,RT_fortran_q2center_ex,RL_fortran_q2data_ex,RT_fortran_q2data_ex,RL_fortran_qvcenter_w2,RT_fortran_qvcenter_w2,RL_fortran_qvdata_w2,RT_fortran_qvdata_w2,RL_fortran_q2center_w2,RT_fortran_q2center_w2,RL_fortran_q2data_w2,RT_fortran_q2data_w2,bc_qv_ex,bc_qv_nu,bc_qv_w2,bc_q2_ex,bc_q2_nu,bc_q2_w2
6,12,1.2044,45.0,0.3561,943.0,8.31,12,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.99812,0.00067079,941.22716,8.318462533783004,0.03684621274352873,0.3192537872564713,2.894010933453939,0.0031,1.2075,0.8482999999999998,0.8513999999999998,1.0051544163705735,0.5984936216408552,0.6022268268921228,0.7290340368921229,0.8538349002542136,0.9463674262368772,0.7065141360143102,5.202639602667714e-05,18091338.856479216,159726.6125398913,0.0003654512319009153,0.0003645130134173601,2847.735341978634,2833.1321989921503,2680365.8483621785,23688.779748379,6.8836929373798865,0.060837324109581856,2666620.9735619365,23567.304050570456,6.8483934659866765,0.060525351248273046,"[0.702,0.878]",0.756,"[0.438,0.650]",0.5,0.00264,0.0107,0.0019,0.00895,0.00276,0.0112,0.00184,0.00873,0.00246,0.0105,0.0019,0.00895,0.00254,0.0109,0.00189,0.0089,0.0028,0.0119,0.0019,0.00895,0.00266,0.0115,0.0019,0.00895,1.3892152393001196,1.2930644241431908,1.3294145079453243,1.2832985192954782,1.2307590295251356,1.2834337460672114
6,12,1.2044,45.0,0.3716,928.0,8.03,12,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.99812,0.00067079,926.25536,8.039040825977953,0.03684621274352873,0.33475378725647126,2.894010933453939,0.0031,1.2075,0.8328,0.8359,1.0051544163705735,0.5875580432659487,0.5912631014788884,0.7293496614788884,0.8540197078984116,0.9864176146501117,0.7025996079601755,8.249147416898369e-05,11228498.088209298,97343.39313115623,0.0003654512319009152,0.00036451301341736006,2940.5006195461674,2925.421777644644,2723654.4599379585,23638.804529345103,6.994866384077567,0.06070897817407538,2709687.6018040795,23517.58510369029,6.958996816961452,0.06039766346874769,"[0.702,0.878]",0.756,"[0.438,0.650]",0.5,0.00253,0.0104,0.00197,0.00914,0.00266,0.0108,0.00193,0.00903,0.00235,0.0102,0.00197,0.00914,0.00245,0.0105,0.00197,0.00918,0.00286,0.0119,0.00197,0.00914,0.00263,0.0113,0.00197,0.00914,1.2979943631859883,1.2296899164900859,1.3047561827505623,1.1951698635328147,1.1620996377237758,1.2357197321556324
6,12,1.2044,45.0,0.387,918.0,7.92,12,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.99812,0.00067079,916.27416,7.929058069743127,0.03684621274352873,0.3501537872564713,2.894010933453939,0.0031,1.2075,0.8173999999999999,0.8204999999999999,1.0051544163705735,0.5766930170095899,0.5803701097779971,0.7301391097779971,0.8544817784938408,1.026209414751003,0.6984717315441883,0.00011188740032719036,8189252.385170766,70785.45016543134,0.0003654512319009153,0.0003645130134173601,3040.558323604597,3024.966387337271,2785985.0238918103,24108.763512301663,7.1549432120726015,0.06191592286552975,2771698.5355856926,23985.134144218304,7.118252773447264,0.06159841896640786,"[0.702,0.878]",0.756,"[0.438,0.650]",0.5,0.00245,0.0104,0.00198,0.00914,0.00256,0.0104,0.00198,0.00915,0.00225,0.00981,0.00198,0.00914,0.00234,0.0101,0.00201,0.00927,0.00283,0.0116,0.00198,0.00914,0.00253,0.0108,0.00198,0.00914,1.2375839165622338,1.2279030070974857,1.2757457311798766,1.132973255712047,1.1140582442546725,1.1842515834075258
6,12,1.2044,45.0,0.4025,918.0,7.9,12,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.99812,0.00067079,916.27416,7.9091561129537995,0.03684621274352873,0.3656537872564713,2.894010933453939,0.0031,1.2075,0.8018999999999998,0.8049999999999998,1.0051544163705735,0.5657574386346832,0.5694063843647625,0.7314126343647626,0.8552266567201718,1.0662596031642375,0.6940700209270616,0.00014055895791198543,6518788.795899785,56204.17309117208,0.00036545123190091534,0.00036451301341736017,3149.828387683761,3133.6761162102916,2886106.3600690924,24912.484447204428,7.412073982167186,0.06398003218351526,2871306.4510926474,24784.73361054195,7.3740649809119025,0.06365194356359227,"[0.702,0.878]",0.756,"[0.438,0.650]",0.5,0.00241,0.0107,0.00196,0.00903,0.00248,0.0104,0.00197,0.0091,0.00215,0.00955,0.00196,0.00903,0.00224,0.00979,0.00201,0.00921,0.00274,0.0112,0.00196,0.00903,0.00239,0.0103,0.00196,0.00903,1.244942234437802,1.2764178708983054,1.2482275948633865,1.099240018445187,1.0914018736174764,1.143147903203829
6,12,1.2044,45.0,0.418,860.0,7.46,12,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.99812,0.00067079,858.3832,7.4682887277581465,0.03684621274352873,0.38115378725647125,2.894010933453939,0.0031,1.2075,0.7864,0.7895,1.0051544163705735,0.5548218602597768,0.5584426589515281,0.7331666589515281,0.8562515161747325,1.1063097915774718,0.6894135224299837,0.00016827900696543752,5100952.373556028,44331.13871139134,0.0003654512319009153,0.0003645130134173601,3268.37134390324,3251.611185975508,2805515.0529679637,24409.14086580031,7.205100067824397,0.06268734944824456,2791128.4149734513,24283.971167273183,7.168152425615039,0.062365889685484316,"[0.702,0.878]",0.756,"[0.438,0.650]",0.5,0.00241,0.0114,0.00193,0.00889,0.00244,0.0106,0.00195,0.00898,0.00208,0.00938,0.00193,0.00889,0.00215,0.00953,0.00198,0.00907,0.00263,0.0107,0.00193,0.00889,0.00225,0.00982,0.00193,0.00889,1.2868678094980204,1.3774606977311565,1.2138811405663192,1.0810803142155354,1.0832484237779152,1.1066814746712728
6,12,1.2044,45.0,0.4335,808.0,7.08,12,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.99812,0.00067079,806.48096,7.087444114885915,0.03684621274352873,0.39665378725647127,2.894010933453939,0.0031,1.2075,0.7708999999999999,0.7739999999999999,1.0051544163705735,0.5438862818848701,0.5474789335382935,0.7354011835382934,0.8575553530462587,1.1463599799907065,0.684495213422709,0.00019501817915256955,4135414.2649904536,36304.3077869221,0.00036545123190091534,0.00036451301341736017,3396.937796141469,3379.518351426224,2739565.6548924563,24075.60679189638,7.035729380597418,0.06183077005617726,2725517.2043958385,23952.147450964738,6.999650268664325,0.061513702819350605,"[0.702,0.878]",0.756,"[0.438,0.650]",0.5,0.00247,0.0124,0.00188,0.00879,0.00244,0.0112,0.00191,0.00884,0.00202,0.00931,0.00188,0.00879,0.00207,0.00937,0.00194,0.00894,0.00253,0.0104,0.00188,0.00879,0.00213,0.00948,0.00188,0.00879,1.3822056760479933,1.519785465256176,1.1957469435397639,1.0723499008945139,1.0829992658184069,1.0816578997760948
6,12,1.2044,45.0,0.449,805.0,7.37,12,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.99812,0.00067079,803.4866,7.375936907257867,0.03684621274352873,0.4121537872564713,2.894010933453939,0.0031,1.2075,0.7553999999999998,0.7584999999999998,1.0051544163705735,0.5329507035099634,0.5365152081250588,0.7381162081250588,0.8591368971968664,1.1864101684039412,0.6793080336104225,0.00022075125472919232,3639782.709211239,33385.99370155872,0.00036545123190091534,0.00036451301341736017,3536.3522316115796,3518.2178718178375,2841411.6309800004,26083.91094220757,7.297289356345795,0.06698847981585625,2826840.9158861497,25950.153048515414,7.2598689688843585,0.0666449639227963,"[0.702,0.878]",0.756,"[0.438,0.650]",0.5,0.0026,0.0138,0.00186,0.00882,0.00248,0.0121,0.00188,0.00877,0.00198,0.00935,0.00186,0.00882,0.00201,0.00931,0.0019,0.00888,0.00245,0.0104,0.00186,0.00882,0.00202,0.00932,0.00186,0.00882,1.5091659468942615,1.6951439722981547,1.1893444833975264,1.0673402317812783,1.0783541827676595,1.057454993785753
6,12,1.2044,45.0,0.48,788.0,7.0,12,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.99812,0.00067079,786.51856,7.0068061672954505,0.03684621274352873,0.44315378725647125,2.894010933453939,0.0031,1.2075,0.7243999999999999,0.7274999999999999,1.0051544163705735,0.5110795467601503,0.5145877572985899,0.7449877572985899,0.8631267330459589,1.2665105452304104,0.6680987079138168,0.0002691195425613868,2922562.042556212,26010.74575772692,0.00036545123190091534,0.00036451301341736017,3851.4419761458935,3831.691840993683,3029230.597001822,26986.307391439623,7.7796444388433645,0.06930600675647558,3013696.7491421006,26847.922022650197,7.7397505419458055,0.06895060662094761,"[0.702,0.878]",0.756,"[0.438,0.650]",0.5,0.00289,0.0168,0.00188,0.00935,0.00268,0.0147,0.00185,0.00898,0.00193,0.0097,0.00188,0.00935,0.00195,0.0095,0.0019,0.00921,0.00242,0.0113,0.00188,0.00935,0.00193,0.00958,0.00188,0.00935,1.8231692727746451,1.9944782820798133,1.2145240624411315,1.0384787707145888,1.0436323161027952,1.0238717712261372
6,12,1.2044,45.0,0.4955,809.0,7.16,12,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.99812,0.00067079,807.47908,7.167113247332208,0.03684621274352873,0.45865378725647127,2.894010933453939,0.0031,1.2075,0.7088999999999999,0.7119999999999999,1.0051544163705735,0.5001439683852438,0.5036240318853552,0.7491442818853552,0.8655312136978973,1.3065607336436451,0.6620623706415713,0.0002917257514612314,2767938.983635831,24543.59947360191,0.0003654512319009151,0.00036451301341735995,4029.2137426781246,4008.551996644326,3253505.8060610886,28877.83119148137,8.355626136854488,0.07416380220674576,3236821.8783825235,28729.746117769522,8.312778614678038,0.0737834913709453,"[0.702,0.878]",0.756,"[0.438,0.650]",0.5,0.0031,0.0182,0.00194,0.00987,0.00283,0.0162,0.00187,0.00932,0.00195,0.00998,0.00194,0.00987,0.00193,0.00971,0.00192,0.00963,0.00247,0.0123,0.00194,0.00987,0.00195,0.00994,0.00194,0.00987,1.9674427983474998,2.0875389724400732,1.2487141628390566,1.0098744174596233,1.0122971053145267,1.0066384457180895
6,12,1.2044,45.0,0.511,838.0,7.41,12,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.99812,0.00067079,836.42456,7.4173998662979965,0.03684621274352873,0.4741537872564713,2.894010933453939,0.0031,1.2075,0.6933999999999999,0.6964999999999999,1.0051544163705735,0.48920839001033717,0.4926603064721206,0.7537813064721206,0.8682057973039115,1.3466109220568794,0.6557288101739464,0.00031326784531681063,2669998.126217251,23653.879933020893,0.00036545123190091534,0.00036451301341736017,4222.048332943664,4200.397734100098,3531424.919181138,31316.62074028001,9.069375656277874,0.08042708093158073,3513315.8265696717,31156.029591312476,9.022868037555572,0.08001465209891633,"[0.702,0.878]",0.756,"[0.438,0.650]",0.5,0.00328,0.0195,0.00201,0.0105,0.003,0.0176,0.00193,0.0098,0.00199,0.0103,0.00201,0.0105,0.00195,0.00999,0.002,0.0102,0.00256,0.0135,0.00201,0.0105,0.00199,0.0104,0.00201,0.0105,2.0735405021120568,2.14985321642481,1.288617146845054,0.974513129740871,0.9779495240947299,0.9905522431034703
6,12,1.2044,45.0,0.5265,885.0,7.73,12,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.99812,0.00067079,883.3362,7.7382723911701055,0.03684621274352873,0.48965378725647124,2.894010933453939,0.0031,1.2075,0.6779,0.6809999999999999,1.0051544163705735,0.47827281163543056,0.48169658105888613,0.7588988310588861,0.8711479960712107,1.3866611104701136,0.6490909866381374,0.00033374200818985937,2646763.6027931105,23161.60330527691,0.0003654512319009154,0.0003645130134173602,4431.283885892337,4408.560330354895,3914313.4688853705,34290.48175163765,10.052706796321004,0.08806452566814188,3894240.9296864374,34114.640689193046,10.00115667065312,0.08761293213646376,"[0.702,0.878]",0.756,"[0.438,0.650]",0.5,0.00346,0.0204,0.00213,0.0113,0.00318,0.0189,0.002,0.0104,0.00204,0.0106,0.00213,0.0113,0.00199,0.0103,0.00208,0.0109,0.00268,0.0149,0.00213,0.0113,0.00207,0.0109,0.00213,0.0113,2.1509720264685135,2.1443240392803915,1.322656325059736,0.935635788645611,0.9298438869917169,0.9653964270351553
6,12,1.2044,45.0,0.542,926.0,7.95,12,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.99812,0.00067079,924.25912,7.959328565812595,0.03684621274352873,0.5051537872564713,2.894010933453939,0.0031,1.2075,0.6623999999999999,0.6654999999999999,1.0051544163705735,0.467337233260524,0.47073285564565154,0.7644968556456515,0.8743551084345831,1.4267112988833486,0.6421419139073549,0.00035314854880333954,2617196.4266365967,22511.773096446097,0.0003654512319009152,0.00036451301341736006,4658.3997808410195,4634.511578491232,4305568.482048314,37077.73444662306,11.057524617168088,0.09522272450241219,4283489.593166118,36887.60039527449,11.000821801186293,0.09473442383732823,"[0.702,0.878]",0.756,"[0.438,0.650]",0.5,0.00366,0.021,0.00225,0.0121,0.00339,0.02,0.00211,0.0111,0.00207,0.011,0.00225,0.0121,0.00204,0.0107,0.0022,0.0117,0.00284,0.0163,0.00225,0.0121,0.00214,0.0113,0.00225,0.0121,2.1944089722582536,2.1254639955460486,1.3576763432278518,0.8982722873894881,0.8926631966929175,0.9349750386241901
6,12,1.2044,45.0,0.5574,940.0,7.99,12,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.99812,0.00067079,938.2328,7.999866925822217,0.03684621274352873,0.5205537872564713,2.894010933453939,0.0031,1.2075,0.6469999999999999,0.6500999999999999,1.0051544163705735,0.4564722070041652,0.4598398639447604,0.7705346239447604,0.8778010161447527,1.4665030989842398,0.634922598599652,0.0003713768110159175,2526363.445885119,21514.536618866983,0.0003654512319009153,0.0003645130134173601,4903.376271942657,4878.231833918455,4600508.4490783205,39226.3576627755,11.814986949870208,0.10074080050205854,4576917.112586447,39025.20550465731,11.754399878709123,0.10022420322821138,"[0.702,0.878]",0.756,"[0.438,0.650]",0.5,0.00383,0.0213,0.00241,0.0129,0.00355,0.0207,0.00222,0.0119,0.00214,0.0113,0.00241,0.0129,0.00207,0.011,0.00233,0.0125,0.003,0.0177,0.00241,0.0129,0.00224,0.0117,0.00241,0.0129,2.1909308072916978,2.0884184911006844,1.38882810839984,0.8560684549312002,0.8526055677635517,0.9070923509293771
